In.DiameterMsg._appId = DiameterCommon(0)
In.DiameterMsg._isRetransmitted = FALSE
In.DiameterMsg._isTraced = <hidden>

260717 15:51:31.512| dbg| DiamAgent  | _3GppCx(16777216)| Capabilities-Exchange response processed successfully (from: hss.iskratechno, addr: 192.168.11.135:3868) connection state: wait CEA -> Done
260717 15:51:31.512| dbg| DiamAgent  | _3GppCx(16777216)| Stop peer recovery timer for: hss.iskratechno
260717 15:51:31.512| dbg| DiamAgent  | _3GppCx(16777216)| Add new peer: host: hss.iskratechno, IP and port: 192.168.11.135:3868
260717 15:51:31.512| dbg| DiamAgent  | _3GppCx(16777216)| Connection request (host: hss.iskratechno, IP and port: 192.168.11.135:3868) removed
260717 15:51:31.521| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:51:31.522| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:51:31.522| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:51:31.904| dbg| SipTransUdp| 0          | Decoded SIP message from: 192.168.11.134:5061:
In.SipRequest._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
In.SipRequest._head._requestLine = Method: REGISTER, RequestUri: Uri: sip:ims.it.ru, Parameters: , Headers: , SipVersion: 2.0
In.SipRequest._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: icscf.ims.it.ru:5065, Branch: z9hG4bK-1647657-1-0, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.1 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.35.187:5060, Branch: z9hG4bKfpdurv10dgfr1iu8cb00.1, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.2 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.10.25:5060, Branch: z9hG4bK4132783461, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._callId = 1///1-1647657@192.168.11.134
In.SipRequest._head._cSeq = Number: 1, Method: REGISTER
In.SipRequest._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16476570, GenericParams: sz: 0 :
In.SipRequest._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._contact = Type: ContactParamList, Value: sz: 1 : DisplayName: <Unknown>, SipUri: Uri: sip:192.168.35.187:5060, Parameters: , Headers: , Params: Expires: <Unknown>
In.SipRequest._head._expires = 15
In.SipRequest._head._maxForwards = 70
In.SipRequest._head._contentLength = 0
In.SipRequest._head._x.P-Access-Network-Info = 3GPP-E-UTRAN-FDD;utran-cell-id-3gpp=0010100C90000101
In.SipRequest._body._data = 

260717 15:51:31.905| dbg| UasTransMng|            | New transaction created, id: Branch: z9hG4bK-1647657-1-0, Method: REGISTER, sent by: 192.168.11.134:5061
260717 15:51:31.905| dbg| RegistrMng |            | Request authorization vectors with scheme: Unknown(4) for IMPI: 001011001002056@ims.it.ru
260717 15:51:31.905| dbg| SctpTrans  | Diameter 1 | Sending message (DiameterMessageType::MultimediaAuthReq) to: 192.168.11.135:3868:
Out.DiameterMsg._msgId._hopByHopId = 1784285352
Out.DiameterMsg._msgId._endToEndId = 1784285352
Out.DiameterMsg._value._sessionId = 1EC3BB527E894126A6F5A6F4CD4A1D9A
Out.DiameterMsg._value._vendorSpecificAppId = VendorId: 10415, AppId: 16777216
Out.DiameterMsg._value._authSessionState = NoStateMaintained
Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
Out.DiameterMsg._value._destinationHost = hss.iskratechno
Out.DiameterMsg._value._destinationRealm = iskratechno
Out.DiameterMsg._value._userName = 001011001002056@ims.it.ru
Out.DiameterMsg._value._publicIdentity = sip:001011001002056@ims.it.ru
Out.DiameterMsg._value._sipAuthDataItem._sipItemNumber = <Unknown>
Out.DiameterMsg._value._sipAuthDataItem._sipAuthScheme = Unknown
Out.DiameterMsg._value._sipAuthDataItem._sipDigestAuth = <Unknown>
Out.DiameterMsg._value._sipAuthDataItem._sipAuthenticate = <Unknown>
Out.DiameterMsg._value._sipAuthDataItem._sipAuthorization = <Unknown>
Out.DiameterMsg._value._sipAuthDataItem._ck = <Unknown>
Out.DiameterMsg._value._sipAuthDataItem._ik = <Unknown>
Out.DiameterMsg._value._sipNumberAuthItems = 1
Out.DiameterMsg._value._serverName = scscf.sip
Out.DiameterMsg._appId = _3GppCx(16777216)
Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:51:31.906| dbg| SctpTrans  | Diameter 1 | Received message (DiameterMessageType::MultimediaAuthResp) from: 192.168.11.135:3868:
In.DiameterMsg._msgId._hopByHopId = 1784285352
In.DiameterMsg._msgId._endToEndId = 1784285352
In.DiameterMsg._value._sessionId = 1EC3BB527E894126A6F5A6F4CD4A1D9A
In.DiameterMsg._value._vendorSpecificAppId = VendorId: 10415, AppId: 16777216
In.DiameterMsg._value._result = DiameterBaseResultCode::Success
In.DiameterMsg._value._authSessionState = NoStateMaintained
In.DiameterMsg._value._originHostAndRealm = Host: hss.iskratechno, Realm: iskratechno
In.DiameterMsg._value._userName = 001011001002056@ims.it.ru
In.DiameterMsg._value._publicIdentity = sip:001011001002056@ims.it.ru
In.DiameterMsg._value._sipNumberAuthItems = 1
In.DiameterMsg._value._sipAuthDataItem.0._sipAuthScheme = Digest-AKAv1-MD5
In.DiameterMsg._value._sipAuthDataItem.0._sipAuthenticate = VecByte sz: 32 : B4 AC C1 82 CB 21 25 20 C9 00 61 C1 DA 42 D4 A9 E1 9B FC 6B 9F 6A 00 00 A7 83 8A 4A D7 B4 F1 9B
In.DiameterMsg._value._sipAuthDataItem.0._sipAuthorization = VecByte sz: 8 : 67 4A F3 7C 93 F7 B2 0D
In.DiameterMsg._value._sipAuthDataItem.0._ck = VecByte sz: 16 : 25 62 56 FC AD C8 E9 28 25 A8 80 27 59 A7 F1 3D
In.DiameterMsg._value._sipAuthDataItem.0._ik = VecByte sz: 16 : 63 07 1F 73 B4 22 75 95 66 40 50 57 65 0C BE 60
In.DiameterMsg._appId = _3GppCx(16777216)
In.DiameterMsg._isRetransmitted = FALSE
In.DiameterMsg._isTraced = <hidden>

260717 15:51:31.906| dbg| RegistrMng |            | Process Diameter msg: DiameterMessageType::MultimediaAuthResp
260717 15:51:31.906| dbg| UasTransMng|            | Changing transaction state: Branch: z9hG4bK-1647657-1-0, Method: REGISTER from: TransactionState::Trying to: TransactionState::Completed
260717 15:51:31.906| dbg| UasTransMng|            | Starting Timer J for transaction: Branch: z9hG4bK-1647657-1-0, Method: REGISTER
260717 15:51:31.906| dbg| UasTransMng|            | Starting auth wait timer for: CallId: 1///1-1647657@192.168.11.134, CSeq: Number: 1, Method: REGISTER
260717 15:51:31.906| dbg| SipIfaceThr|            | SIP message to send to: 192.168.11.134:5061, transport: Udp:
Out.SipResponse._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
Out.SipResponse._head._statusLine = StatusCode: Unauthorized(401), ReasonPhrase: 
Out.SipResponse._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: icscf.ims.it.ru:5065, Branch: z9hG4bK-1647657-1-0, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._via.1 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.35.187:5060, Branch: z9hG4bKfpdurv10dgfr1iu8cb00.1, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._via.2 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.10.25:5060, Branch: z9hG4bK4132783461, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._callId = 1///1-1647657@192.168.11.134
Out.SipResponse._head._cSeq = Number: 1, Method: REGISTER
Out.SipResponse._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16476570, GenericParams: sz: 0 :
Out.SipResponse._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._contact = Type: Dummy, Value: 
Out.SipResponse._head._wwwAuthenticate = Digest realm="scscf.sip",nonce="tKzBgsshJSDJAGHB2kLUqeGb/GufagAAp4OKSte08Zs=",algorithm=AKAv1-MD5,qop=auth,ik="63071f73b422759566405057650cbe60",ck="256256fcadc8e92825a8802759a7f13d"
Out.SipResponse._body._data = 

260717 15:51:31.907| dbg| SipTransUdp| 0          | Decoded SIP message from: 192.168.11.134:5061:
In.SipRequest._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
In.SipRequest._head._requestLine = Method: REGISTER, RequestUri: Uri: sip:ims.it.ru, Parameters: , Headers: , SipVersion: 2.0
In.SipRequest._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: icscf.ims.it.ru:5065, Branch: z9hG4bK-1647657-1-2, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.1 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.35.187:5060, Branch: z9hG4bKfpdurv10dgfr1iu8cb00.1, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.2 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.10.25:5060, Branch: z9hG4bK4132783461, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._callId = 2///1-1647657@192.168.11.134
In.SipRequest._head._cSeq = Number: 2, Method: REGISTER
In.SipRequest._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16476572, GenericParams: sz: 0 :
In.SipRequest._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._contact = Type: ContactParamList, Value: sz: 1 : DisplayName: <Unknown>, SipUri: Uri: sip:192.168.35.187:5060, Parameters: , Headers: , Params: Expires: <Unknown>
In.SipRequest._head._authorization = Digest username="001011001002056@ims.it.ru",realm="scscf.sip",nonce="tKzBgsshJSDJAGHB2kLUqeGb/GufagAAp4OKSte08Zs=",uri="sip:ims.it.ru",response="2afff30e425967362a6d63ad55e5daff",algorithm=AKAv1-MD5,cnonce="0a4f113f",qop=auth,nc=00000001
In.SipRequest._head._expires = 15
In.SipRequest._head._maxForwards = 70
In.SipRequest._head._contentLength = 0
In.SipRequest._head._x.P-Access-Network-Info = 3GPP-E-UTRAN-FDD;utran-cell-id-3gpp=0010100C90000101
In.SipRequest._body._data = 

260717 15:51:31.908| dbg| UasTransMng|            | New transaction created, id: Branch: z9hG4bK-1647657-1-2, Method: REGISTER, sent by: 192.168.11.134:5061
260717 15:51:31.908| dbg| RegistrMng |            | IMPI: 001011001002056@ims.it.ru was successfully authorized
260717 15:51:31.908| dbg| RegistrMng |            | Perform SAR DiameterServerAssignmentType::ReRegistration for IMPU: sip:001011001002056@ims.it.ru
260717 15:51:31.908| dbg| SctpTrans  | Diameter 1 | Sending message (DiameterMessageType::ServerAssignmentReq) to: 192.168.11.135:3868:
Out.DiameterMsg._msgId._hopByHopId = 1784285353
Out.DiameterMsg._msgId._endToEndId = 1784285353
Out.DiameterMsg._value._sessionId = 9D4792E675894FD5B8CF06D1CB0B4D15
Out.DiameterMsg._value._vendorSpecificAppId = VendorId: 10415, AppId: 16777216
Out.DiameterMsg._value._authSessionState = NoStateMaintained
Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
Out.DiameterMsg._value._destinationHost = hss.iskratechno
Out.DiameterMsg._value._destinationRealm = iskratechno
Out.DiameterMsg._value._publicIdentity.0 = sip:001011001002056@ims.it.ru
Out.DiameterMsg._value._userName = 001011001002056@ims.it.ru
Out.DiameterMsg._value._serverName = scscf.sip
Out.DiameterMsg._value._serverAssignmentType = DiameterServerAssignmentType::ReRegistration
Out.DiameterMsg._value._userDataAlreadyAvailable = DiameterUserDataAlreadyAvailable::UserDataAlreadyAvailable
Out.DiameterMsg._appId = _3GppCx(16777216)
Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:51:31.909| dbg| SctpTrans  | Diameter 1 | Received message (DiameterMessageType::ServerAssignmentResp) from: 192.168.11.135:3868:
In.DiameterMsg._msgId._hopByHopId = 1784285353
In.DiameterMsg._msgId._endToEndId = 1784285353
In.DiameterMsg._value._sessionId = 9D4792E675894FD5B8CF06D1CB0B4D15
In.DiameterMsg._value._vendorSpecificAppId = VendorId: 10415, AppId: 16777216
In.DiameterMsg._value._result = DiameterBaseResultCode::Success
In.DiameterMsg._value._authSessionState = NoStateMaintained
In.DiameterMsg._value._originHostAndRealm = Host: hss.iskratechno, Realm: iskratechno
In.DiameterMsg._value._userName = 001011001002056@ims.it.ru
In.DiameterMsg._value._userData = <?xml version="1.0" encoding="UTF-8"?>
          <IMSSubscription>
            <PrivateID>001011001002056@ims.it.ru</PrivateID>
            <ServiceProfile>
              <PublicIdentity>
                <BarringIndication>1</BarringIndication>
                <Identity>sip:001011001002056@ims.it.ru</Identity>
              </PublicIdentity>
              <PublicIdentity>
                <Identity>sip:+3862056@ims.it.ru</Identity>
              </PublicIdentity>
              <PublicIdentity>
                <Identity>tel:+3862056</Identity>
              </PublicIdentity>
              <InitialFilterCriteria>
                <Priority>1</Priority>
                <TriggerPoint>
                  <ConditionTypeCNF>1</ConditionTypeCNF>
                  <SPT>
                    <ConditionNegated>0</ConditionNegated>
                    <Group>0</Group>
                    <Method>INVITE</Method>
                  </SPT>
                  <SPT>
                    <ConditionNegated>0</ConditionNegated>
                    <Group>0</Group>
                    <Method>REGISTER</Method>
                  </SPT>
                </TriggerPoint>
                <ApplicationServer>
                  <ServerName>sip:tas2.ims.it.ru</ServerName>
                  <DefaultHandling>0</DefaultHandling>
                  <ServiceInfo>call service</ServiceInfo>
                </ApplicationServer>
              </InitialFilterCriteria>
            </ServiceProfile>
          </IMSSubscription>
In.DiameterMsg._appId = _3GppCx(16777216)
In.DiameterMsg._isRetransmitted = FALSE
In.DiameterMsg._isTraced = <hidden>

260717 15:51:31.910| dbg| RegistrMng |            | Process Diameter msg: DiameterMessageType::ServerAssignmentResp
260717 15:51:31.910| dbg| UasTransMng|            | Changing transaction state: Branch: z9hG4bK-1647657-1-2, Method: REGISTER from: TransactionState::Trying to: TransactionState::Completed
260717 15:51:31.910| dbg| UasTransMng|            | Starting Timer J for transaction: Branch: z9hG4bK-1647657-1-2, Method: REGISTER
260717 15:51:31.910| dbg| SipIfaceThr|            | SIP message to send to: 192.168.11.134:5061, transport: Udp:
Out.SipResponse._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
Out.SipResponse._head._statusLine = StatusCode: OK(200), ReasonPhrase: 
Out.SipResponse._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: icscf.ims.it.ru:5065, Branch: z9hG4bK-1647657-1-2, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._via.1 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.35.187:5060, Branch: z9hG4bKfpdurv10dgfr1iu8cb00.1, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._via.2 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.10.25:5060, Branch: z9hG4bK4132783461, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._callId = 2///1-1647657@192.168.11.134
Out.SipResponse._head._cSeq = Number: 2, Method: REGISTER
Out.SipResponse._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16476572, GenericParams: sz: 0 :
Out.SipResponse._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._contact = Type: ContactParamList, Value: sz: 1 : DisplayName: <Unknown>, SipUri: Uri: sip:192.168.35.187:5060, Parameters: , Headers: , Params: Expires: 15
Out.SipResponse._head._serviceRoute.0 = Uri: sip:originating@scscf.sip, Parameters: lr, Headers: 
Out.SipResponse._head._pAssociatedUri.0 = Uri: sip:+3862056@ims.it.ru, Parameters: , Headers: 
Out.SipResponse._head._pAssociatedUri.1 = Uri: tel:+3862056
Out.SipResponse._body._data = 

260717 15:51:32.534| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:51:32.534| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:51:32.534| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:51:33.538| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:51:33.538| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:51:33.538| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:51:34.216| dbg| SctpConn   | 192.168.11.135:3868| Socket read error: End of file, connection will be closed
260717 15:51:34.216| dbg| DiamAgent  | _3GppCx(16777216)| Peer (host: hss.iskratechno, IP and port 192.168.11.135:3868) removed
260717 15:51:34.216| WRN| DiamAgent  | _3GppCx(16777216)| Start peer recovery timer for: hss.iskratechno
260717 15:51:34.216| dbg| SctpConn   | 192.168.11.135:3868| Connection destroyed
260717 15:51:34.538| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
